time, xAcc, yAcc, zAcc, xAcc_calib, yAcc_calib, zAcc_calib, xAcc_linear, yAcc_linear, zAcc_linear, accMag
2.680023,-0.3005374,-0.9353643,-0.1280511,0,0,0,0,0,0,-0.002762772
2.700012,-0.3095698,-0.9502564,-0.1151117,0,0,0,0,0,0,-0.000632661
2.720001,-0.3193366,-0.9124154,-0.1302481,0,0,0,0,0,0,-0.01096643
2.740021,-0.3129883,-0.9063113,-0.1182859,0,0,0,0,0,0,-0.02064945
2.76001,-0.3325203,-0.9209592,-0.09094139,0,0,0,0,0,0,-0.01974694
2.779999,-0.3081056,-0.9514779,-0.1173088,0,0,0,0,0,0,-0.01004146
2.800018,-0.3081056,-0.9514779,-0.1173088,0,0,0,0,0,0,-0.004079094
2.820007,-0.2783198,-0.9478151,-0.1478259,0,0,0,0,0,0,-0.003530339
2.839996,-0.283204,-0.9241334,-0.1407462,0,0,0,0,0,0,-0.01155755
2.860016,-0.283204,-0.9241334,-0.1407462,0,0,0,0,0,0,-0.01630021
2.880005,-0.301026,-0.9087527,-0.1226799,0,0,0,0,0,0,-0.0234227
2.900024,-0.2929692,-0.9734496,-0.1446532,0,0,0,0,0,0,-0.004067894
2.920013,-0.299316,-0.9771124,-0.1676022,0,0,0,0,0,0,0.01100002
2.940002,-0.2951663,-0.9539192,-0.1524657,0,0,0,0,0,0,0.01032651
2.960022,-0.2951663,-0.9539192,-0.1524657,0,0,0,0,0,0,0.009821285
2.980011,-0.294922,-0.9517221,-0.1102291,0,0,0,0,0,0,0.006509893
3,-0.3085942,-0.9519664,-0.09435984,0,0,0,0,0,0,0.005481597
3.02002,-0.2851568,-0.9478151,-0.1556384,0,0,0,0,0,0,0.003580513
3.040009,-0.2788084,-0.9461067,-0.1383049,0,0,0,0,0,0,0.000131836
3.059998,-0.2788084,-0.9461067,-0.1383049,0,0,0,0,0,0,-0.001954158
3.080017,-0.2722174,-0.9297488,-0.1268297,0,0,0,0,0,0,-0.01039189
3.100006,-0.2651362,-0.9170537,-0.1473388,0,0,0,0,0,0,-0.01962366
3.120026,-0.2656247,-0.9470823,-0.1319566,0,0,0,0,0,0,-0.0149393
3.140015,-0.2968747,-0.9839477,-0.1043694,0,0,0,0,0,0,0.003464584
3.160004,-0.3337401,-0.984192,-0.09802103,0,0,0,0,0,0,0.01866325
3.180023,-0.3337401,-0.984192,-0.09802103,0,0,0,0,0,0,0.02767352
3.200012,-0.3525393,-0.9695442,-0.1282954,0,0,0,0,0,0,0.03124044
3.220001,-0.3254391,-0.9597789,-0.1617424,0,0,0,0,0,0,0.02803913
3.240021,-0.301026,-0.9570934,-0.1361079,0,0,0,0,0,0,0.02060438
3.26001,-0.301026,-0.9570934,-0.1361079,0,0,0,0,0,0,0.01591434
3.279999,-0.3012703,-0.9556276,-0.1351307,0,0,0,0,0,0,0.01237943
3.300018,-0.2873538,-0.9448853,-0.142699,0,0,0,0,0,0,0.005111382
3.320007,-0.2824712,-0.9407355,-0.1365965,0,0,0,0,0,0,-0.001682183
3.339996,-0.2827154,-0.9524534,-0.1295153,0,0,0,0,0,0,-0.00187728
3.360016,-0.2919921,-0.9680784,-0.1224357,0,0,0,0,0,0,0.004333637
3.380005,-0.2919921,-0.9680784,-0.1224357,0,0,0,0,0,0,0.008046967
3.400024,-0.3029788,-0.932923,-0.1383049,0,0,0,0,0,0,-0.000405919
3.420013,-0.3029788,-0.932923,-0.1383049,0,0,0,0,0,0,-0.005511851
3.440002,-0.2800299,-0.929016,-0.1424547,0,0,0,0,0,0,-0.01230283
3.460022,-0.2736815,-0.9304817,-0.126587,0,0,0,0,0,0,-0.01727248
3.480011,-0.2858896,-0.9465953,-0.1107177,0,0,0,0,0,0,-0.01369705
3.5,-0.3112798,-0.9575803,-0.1138903,0,0,0,0,0,0,-0.00444407
3.52002,-0.3195809,-0.9463509,-0.1221914,0,0,0,0,0,0,-0.001477061
3.540009,-0.3217779,-0.9404912,-0.1221914,0,0,0,0,0,0,-0.00149534
3.559998,-0.3308103,-0.9439096,-0.1082764,0,0,0,0,0,0,0.000235819
3.580017,-0.3225092,-0.9597789,-0.08508164,0,0,0,0,0,0,0.005095227
3.600006,-0.2736815,-0.9719855,-0.07946772,0,0,0,0,0,0,0.006775574
3.620026,-0.2460943,-0.9788208,-0.1046136,0,0,0,0,0,0,0.008406192
3.640015,-0.2460943,-0.9788208,-0.1046136,0,0,0,0,0,0,0.009312036
3.660004,-0.2460943,-0.9788208,-0.1046136,0,0,0,0,0,0,0.009771146
3.680023,-0.2446286,-0.9612431,-0.113159,0,0,0,0,0,0,0.003733882
3.700012,-0.2504883,-0.9563605,-0.1082764,0,0,0,0,0,0,-0.00138943
3.720001,-0.287598,-0.9700327,-0.1229242,0,0,0,0,0,0,0.004903915
3.740021,-0.287598,-0.9700327,-0.1229242,0,0,0,0,0,0,0.008661645
3.76001,-0.287598,-0.9700327,-0.1229242,0,0,0,0,0,0,0.01085092
3.779999,-0.3464352,-0.9326787,-0.1405019,0,0,0,0,0,0,0.006600596
3.800018,-0.3349616,-0.9414684,-0.1326894,0,0,0,0,0,0,0.005199626
3.820007,-0.3349616,-0.9414684,-0.1326894,0,0,0,0,0,0,0.004303346
3.839996,-0.3200679,-0.9443967,-0.1231685,0,0,0,0,0,0,0.002461509
3.860016,-0.3110355,-0.941224,-0.1173088,0,0,0,0,0,0,-0.001159085
3.880005,-0.3020016,-0.9336559,-0.1185302,0,0,0,0,0,0,-0.007055108
3.900024,-0.283204,-0.9378056,-0.1275626,0,0,0,0,0,0,-0.01074675
3.920013,-0.283204,-0.9378056,-0.1275626,0,0,0,0,0,0,-0.01287624
3.940002,-0.2873538,-0.9605103,-0.129271,0,0,0,0,0,0,-0.005313498
3.960022,-0.2995603,-0.970277,-0.1204829,0,0,0,0,0,0,0.003761214
3.980011,-0.3051758,-0.9622203,-0.1068107,0,0,0,0,0,0,0.006361391
4,-0.2954105,-0.9500121,-0.08703592,0,0,0,0,0,0,0.001637524
4.02002,-0.283204,-0.948548,-0.07141094,0,0,0,0,0,0,-0.003584472
4.040009,-0.2819826,-0.9495251,-0.06188845,0,0,0,0,0,0,-0.00672723
4.059998,-0.2905279,-0.9443967,-0.0626213,0,0,0,0,0,0,-0.009469637
4.080017,-0.2978519,-0.944154,-0.07018951,0,0,0,0,0,0,-0.0101067
4.100006,-0.3044429,-0.970764,-0.07531641,0,0,0,0,0,0,0.000115234
4.120026,-0.3044429,-0.970764,-0.07531641,0,0,0,0,0,0,0.00629329
4.140015,-0.2976076,-0.9605103,-0.07018951,0,0,0,0,0,0,0.005347031
4.160004,-0.2980962,-0.9502564,-0.06823678,0,0,0,0,0,0,0.001017114
4.180023,-0.2929692,-0.9487923,-0.07165523,0,0,0,0,0,0,-0.002626312
4.200012,-0.2944334,-0.9539192,-0.07141094,0,0,0,0,0,0,-0.00279002
4.220001,-0.3000489,-0.9583132,-0.06310987,0,0,0,0,0,0,-0.000851002
4.240021,-0.3100584,-0.9585575,-0.05993571,0,0,0,0,0,0,0.00149532
4.26001,-0.314941,-0.950745,-0.06164416,0,0,0,0,0,0,0.000698517
4.279999,-0.3100584,-0.9468395,-0.06408547,0,0,0,0,0,0,-0.001717605
4.300018,-0.2910165,-0.9834591,-0.05017048,0,0,0,0,0,0,0.007655561
4.320007,-0.2910165,-0.9834591,-0.05017048,0,0,0,0,0,0,0.0132489
4.339996,-0.283691,-0.9890746,-0.03991669,0,0,0,0,0,0,0.01760224
4.360016,-0.2756343,-0.9776009,-0.02819717,0,0,0,0,0,0,0.01489005
4.380005,-0.2756343,-0.9776009,-0.02819717,0,0,0,0,0,0,0.01310906
4.400024,-0.2700203,-0.9746711,-0.02478027,0,0,0,0,0,0,0.01022807
4.420013,-0.261475,-0.9575803,-0.02453599,0,0,0,0,0,0,0.001266111
4.440002,-0.2717288,-0.948548,-0.02722158,0,0,0,0,0,0,-0.006391679
4.460022,-0.3041986,-0.948548,-0.0396724,0,0,0,0,0,0,-0.007218881
4.480011,-0.3996585,-0.9871219,-0.1524657,0,0,0,0,0,0,0.0223297
4.5,-0.3996585,-0.9871219,-0.1524657,0,0,0,0,0,0,0.03997966
4.52002,-0.4179691,-0.985902,-0.237426,0,0,0,0,0,0,0.05826039
4.540009,-0.4301757,-0.9790651,-0.3236077,0,0,0,0,0,0,0.07652695
4.559998,-0.4096681,-0.9326787,-0.2467027,0,0,0,0,0,0,0.06056106
4.580017,-0.3654787,-0.9043586,-0.04675203,0,0,0,0,0,0,0.02312852
4.600006,-0.3608404,-0.90387,0.05505465,0,0,0,0,0,0,-0.000382666
4.620026,-0.3576662,-0.911194,0.0772707,0,0,0,0,0,0,-0.01188193
4.640015,-0.3625488,-0.9119268,0.03967395,0,0,0,0,0,0,-0.01863218
4.660004,-0.3757325,-0.9331673,-0.03478979,0,0,0,0,0,0,-0.01325693
4.680023,-0.4177248,-0.9810178,-0.1463617,0,0,0,0,0,0,0.01659569
4.700012,-0.4177248,-0.9810178,-0.1463617,0,0,0,0,0,0,0.03448394
4.720001,-0.4294428,-0.964173,-0.2135,0,0,0,0,0,0,0.04520293
4.740021,-0.4196776,-0.9148567,-0.2611078,0,0,0,0,0,0,0.03718493
4.76001,-0.4055183,-0.8733529,-0.2601306,0,0,0,0,0,0,0.01586705
4.779999,-0.3842779,-0.859925,-0.1927481,0,0,0,0,0,0,-0.01085969
4.800018,-0.3845221,-0.8562622,-0.1351307,0,0,0,0,0,0,-0.03188539
4.820007,-0.4042969,-0.8403929,-0.1141346,0,0,0,0,0,0,-0.04762573
4.839996,-0.4431151,-0.7722775,-0.1671136,0,0,0,0,0,0,-0.06946559
4.860016,-0.4597172,-0.7708134,-0.2047119,0,0,0,0,0,0,-0.07645086
4.880005,-0.4597172,-0.7708134,-0.2047119,0,0,0,0,0,0,-0.07994718
4.900024,-0.4533688,-0.7874155,-0.2257081,0,0,0,0,0,0,-0.07534355
4.920013,-0.4321284,-0.773499,-0.21521,0,0,0,0,0,0,-0.08113097
4.940002,-0.4020998,-0.7380993,-0.1851799,0,0,0,0,0,0,-0.1032793
4.960022,-0.330566,-0.7390748,-0.203979,0,0,0,0,0,0,-0.1254698
4.980011,-0.330566,-0.7390748,-0.203979,0,0,0,0,0,0,-0.1376921
5,-0.3293461,-0.7664194,-0.2630605,0,0,0,0,0,0,-0.1286678
5.02002,-0.3378915,-0.8010862,-0.3016344,0,0,0,0,0,0,-0.1046676
5.040009,-0.3686529,-0.859925,-0.2498768,0,0,0,0,0,0,-0.07087184
5.059998,-0.3999028,-0.8765255,-0.2215567,0,0,0,0,0,0,-0.04210059
5.080017,-0.438721,-0.8801883,-0.2027576,0,0,0,0,0,0,-0.01839474
5.100006,-0.438721,-0.8801883,-0.2027576,0,0,0,0,0,0,-0.003889818
5.120026,-0.4965826,-0.8689573,-0.2110587,0,0,0,0,0,0,0.01202208
5.140015,-0.5173345,-0.8718872,-0.2410887,0,0,0,0,0,0,0.02883586
5.160004,-0.3623045,-1.410218,-0.2703844,0,0,0,0,0,0,0.2054775
5.180023,-0.3623045,-1.410218,-0.2703844,0,0,0,0,0,0,0.3103053
5.200012,-0.2890622,-1.744202,-0.2506097,0,0,0,0,0,0,0.4865342
5.220001,-0.188477,-1.416078,-0.3785394,0,0,0,0,0,0,0.4714788
5.240021,-0.651611,-0.7163702,-0.3753653,0,0,0,0,0,0,0.2909757
5.26001,-0.3576662,-0.6026013,0.09118724,0,0,0,0,0,0,0.05296167
5.279999,-0.3576662,-0.6026013,0.09118724,0,0,0,0,0,0,-0.09142101
5.300018,-0.190674,-0.5755011,0.1768804,0,0,0,0,0,0,-0.2063769
5.320007,-0.2548824,-1.05133,0.1290283,0,0,0,0,0,0,-0.09990074
5.339996,-0.2548824,-1.05133,0.1290283,0,0,0,0,0,0,-0.03458683
5.360016,-0.3435054,-0.9434211,0.3026131,0,0,0,0,0,0,-0.01029086
5.380005,-0.3435054,-0.9434211,0.3026131,0,0,0,0,0,0,0.004493817
5.400024,-0.2639163,-0.8569951,0.2635506,0,0,0,0,0,0,-0.02992585
5.420013,-0.2246095,-0.8960575,0.2662362,0,0,0,0,0,0,-0.04028718
5.440002,-0.2019049,-0.9270632,0.2486585,0,0,0,0,0,0,-0.03877366
5.460022,-0.1850585,-0.9431768,0.1915298,0,0,0,0,0,0,-0.03778692
5.480011,-0.1850585,-0.9431768,0.1915298,0,0,0,0,0,0,-0.03683145
5.5,-0.1171874,-0.9890746,0.04870632,0,0,0,0,0,0,-0.02939635
5.52002,-0.1474618,-1.033997,-0.02551158,0,0,0,0,0,0,-0.006539317
5.540009,-0.3151853,-0.9714969,0.06750547,0,0,0,0,0,0,-0.000714533
5.559998,-0.3151853,-0.9714969,0.06750547,0,0,0,0,0,0,0.002813346
5.580017,-0.3486323,-0.912904,0.1107192,0,0,0,0,0,0,-0.01032368
5.600006,-0.3474124,-0.8538209,0.1068122,0,0,0,0,0,0,-0.03925663
5.620026,-0.3247078,-0.8648076,0.09655842,0,0,0,0,0,0,-0.05605922
5.640015,-0.2553709,-0.8975217,0.1578369,0,0,0,0,0,0,-0.05899221
5.660004,-0.2553709,-0.8975217,0.1578369,0,0,0,0,0,0,-0.06020479
5.680023,-0.2370604,-0.9177866,0.2105716,0,0,0,0,0,0,-0.05101191
5.700012,-0.2226568,-0.9055785,0.1971437,0,0,0,0,0,0,-0.05175515
