time, xAcc, yAcc, zAcc, xAcc_calib, yAcc_calib, zAcc_calib, xAcc_linear, yAcc_linear, zAcc_linear, accMag
4.18,0.01953045,-0.9348757,0.02233897,0.1084962,-0.9760576,-0.1501569,-0.08896577,0.04118186,0.1724959,-0.03486881
4.199999,0.02514593,-0.9221806,-0.03405693,0.1068292,-0.9749801,-0.1478349,-0.08168329,0.05279946,0.113778,-0.03275125
4.219999,0.03979532,-0.939027,-0.05993571,0.1054885,-0.974261,-0.1460769,-0.06569323,0.03523397,0.08614124,-0.0149137
4.24,0.0434565,-0.9566048,-0.06237702,0.1042479,-0.9739079,-0.144403,-0.0607914,0.01730311,0.08202593,-0.001429318
4.26,0.02880866,-0.9563605,-0.05578596,0.1027391,-0.9735569,-0.1426306,-0.07393046,0.01719648,0.08684465,-0.002407176
4.279999,-0.004882613,-0.9907846,-0.05895857,0.1005867,-0.9739015,-0.1409572,-0.1054693,-0.01688308,0.08199859,0.01794581
4.299999,-0.004882613,-0.9907846,-0.05895857,0.0984773,-0.9742392,-0.1393172,-0.1033599,-0.01654541,0.08035863,0.01673482
4.32,0.001708448,-1.017883,-0.06823678,0.09654193,-0.9751121,-0.1378956,-0.09483348,-0.04277122,0.06965882,0.03365101
4.34,-0.04003961,-1.061341,-0.03527836,0.0938103,-0.9768367,-0.1358433,-0.1338499,-0.0845046,0.1005649,0.05250707
4.359999,-0.04003961,-1.061341,-0.03527836,0.0911333,-0.9785268,-0.133832,-0.1311729,-0.08281451,0.09855361,0.04778601
4.379999,-0.05371186,-1.056701,-0.01184088,0.0882364,-0.9800903,-0.1313922,-0.1419483,-0.07661116,0.1195513,0.03787233
4.4,-0.05688447,-1.060609,-0.01818766,0.08533398,-0.9817007,-0.1291281,-0.1422184,-0.07890785,0.1109404,0.03736933
4.42,-0.04589937,-1.086487,-0.0499262,0.08270931,-0.9837964,-0.127544,-0.1286087,-0.1026909,0.07761783,0.05337868
4.439999,-0.03344699,-1.106506,-0.07653784,0.08038619,-0.9862506,-0.1265239,-0.1138332,-0.1202556,0.04998607,0.06358224
4.459999,-0.05249042,-1.113587,-0.08679164,0.07772866,-0.9887974,-0.1257293,-0.1302191,-0.1247901,0.03893762,0.06162055
4.48,-0.1010738,-1.14093,-0.09753401,0.07415261,-0.9918401,-0.1251654,-0.1752264,-0.1490903,0.02763135,0.07139415
4.5,-0.0810548,-1.496644,0.01355089,0.07104846,-1.001936,-0.122391,-0.1521033,-0.4947077,0.1359419,0.2842807
4.519999,-0.0810548,-1.496644,0.01355089,0.0680064,-1.01183,-0.1196722,-0.1490612,-0.4848136,0.1332231,0.2578202
4.539999,-0.0837404,-1.155823,0.03723265,0.06497146,-1.01471,-0.1165341,-0.1487119,-0.1411123,0.1537668,0.009274215
4.559999,0.04931626,-0.9404912,0.08117773,0.06465836,-1.013226,-0.1125799,-0.0153421,0.07273459,0.1937576,-0.1293802
4.58,0.04931626,-0.9404912,0.08117773,0.06435152,-1.011771,-0.1087047,-0.01503526,0.07127988,0.1898825,-0.1166443
4.6,0.1054679,-0.8547981,0.08728021,0.06517385,-1.008632,-0.104785,0.04029402,0.1538335,0.1920652,-0.1580945
4.619999,0.2028805,-0.9021616,0.08825736,0.06792799,-1.006502,-0.1009242,0.1349525,0.1043406,0.1891815,-0.1072202
4.639999,0.3215336,-1.077942,0.1102307,0.0730001,-1.007931,-0.09670109,0.2485335,-0.0700109,0.2069318,0.02120823
4.66,0.36621,-1.056701,0.1802988,0.0788643,-1.008906,-0.09116109,0.2873457,-0.04779506,0.2714599,0.0047501
4.68,0.2143558,-0.9478151,0.1168217,0.08157413,-1.007685,-0.08700144,0.1327816,0.05986947,0.2038232,-0.06933942
4.699999,0.2143558,-0.9478151,0.1168217,0.08422976,-1.006487,-0.08292498,0.130126,0.05867213,0.1997467,-0.06180672
4.719999,0.1123048,-0.954652,0.05188049,0.08479126,-1.005451,-0.08022887,0.02751351,0.05079859,0.1321094,-0.0531295
4.74,0.05175757,-1.023987,-0.02136182,0.08413059,-1.005821,-0.07905153,-0.03237302,-0.01816595,0.05768971,-0.00292606
4.76,0.0332027,-0.9509893,-0.1190172,0.08311203,-1.004725,-0.07985085,-0.04990933,0.05373544,-0.03916635,-0.04557725
4.779999,0.05981435,-0.8628548,-0.2386474,0.08264608,-1.001887,-0.08302678,-0.02283173,0.1390325,-0.1556207,-0.08933926
4.799999,0.05981435,-0.8628548,-0.2386474,0.08218945,-0.9991067,-0.08613919,-0.0223751,0.1362519,-0.1525083,-0.07956129
